num_1,num_2,num_3,first_name,last_name,city,country,department,with_nulls_1,contract_type_1,date_1,date_2
47,643.5605587848892,24.483424484586095,Victoria,Flores,Indianapolis,Australia,Operations,,CONTRACT,26-May-2022,05-May-2022
85,552.654152138696,55.046570158039344,Lucas,Thomas,,Switzerland,Sales,,CONTRACT,16-Nov-2023,16-Feb-2022
86,543.7313227251158,47.77718950404808,Scarlett,Wright,Phoenix,France,Research,,CONTRACT,02-Jul-2023,14-Dec-2021
72,928.7712210493546,53.792429233607734,Mia,Green,Denver,UK,Engineering,Jacksonville,CONTRACT,13-Nov-2022,28-Sep-2020
100,915.1338504436562,46.24592843367829,Riley,Lewis,Charlotte,Sweden,Finance,,CONTRACT,01-Mar-2021,02-Mar-2022
87,872.3545776610173,46.9760308095255,Jack,Harris,Jacksonville,New Zealand,Marketing,,CONTRACT,08-Nov-2020,19-Feb-2021
73,635.7829851642374,44.34022167388322,Michael,Scott,San Antonio,India,Human Resources,,CONTRACT,03-Apr-2023,23-Jul-2020
64,70.71895444325982,59.2311152732523,Michael,White,San Diego,USA,Research,,CONTRACT,10-Jun-2021,29-Sep-2022
0,827.1553859145158,31.851853754099277,Lucas,Clark,Portland,Sweden,Marketing,,CONTRACT,05-Nov-2021,13-Sep-2023
96,466.8538447820951,83.74248440005478,Riley,Torres,Dallas,Brazil,Finance,,CONTRACT,04-Nov-2023,28-Jun-2020
2,911.4734342913874,44.42421645205413,,Brown,Detroit,Denmark,Engineering,,CONTRACT,24-Mar-2021,23-May-2022
82,917.3535343630626,46.01474391144071,Abigail,King,,Japan,IT,,CONTRACT,23-Apr-2022,24-Aug-2020
98,235.8649609117668,35.610767419667624,Mason,White,Fresno,USA,Quality Assurance,,CONTRACT,05-Jun-2021,02-Jan-2023
98,275.2269147729969,51.302663839142426,Carter,Scott,Milwaukee,Switzerland,Legal,,CONTRACT,30-Jan-2021,21-Nov-2020
23,1.5452331891966375,39.38333365389025,Liam,Gonzalez,Portland,Austria,Research,,CONTRACT,03-Sep-2023,20-Oct-2023
56,4.272594784670458,45.09229885117995,Matthew,Sanchez,Austin,Belgium,Product,,CONTRACT,20-Oct-2022,06-Jan-2022
27,789.577102872539,64.46179448310951,Ava,Hernandez,Sacramento,Japan,Legal,,CONTRACT,29-Nov-2021,30-Aug-2020
23,811.2636792413319,29.070490831370012,Ava,Hill,Colorado Springs,Brazil,Analytics,Columbus,CONTRACT,25-Sep-2022,31-Mar-2022
71,229.33955999948253,42.472218585447905,James,Hill,Denver,Brazil,Customer Support,,CONTRACT,07-Dec-2023,13-Jul-2023
21,802.136389167671,50.980686655567226,Abigail,Robinson,Denver,Spain,Sales,,CONTRACT,03-Jan-2023,23-Jul-2021
79,309.3937158098261,64.63699877817048,Abigail,Jones,Houston,Mexico,IT,,CONTRACT,20-Oct-2021,17-Jan-2023
9,252.30556780740733,29.562987298335432,Emma,Johnson,Nashville,Mexico,Analytics,Seattle,CONTRACT,26-Jul-2023,08-Jan-2020
44,615.3379275735958,60.36555757556553,Owen,Thompson,Philadelphia,Italy,Marketing,,CONTRACT,21-May-2020,12-Jan-2020
0,957.421826372314,74.65995609769502,Daniel,Taylor,Sacramento,Denmark,Procurement,Jacksonville,CONTRACT,22-Dec-2023,30-Dec-2023
73,144.5641090425971,36.334625798495836,,Green,Denver,France,Operations,,CONTRACT,23-Jun-2020,20-Jun-2022
34,96.69178914795307,22.507176330977067,Jackson,Torres,Portland,France,Product,,CONTRACT,14-Jun-2020,02-Nov-2023
25,72.56710588735626,43.94625726623871,Elizabeth,Robinson,Las Vegas,Norway,Human Resources,Columbus,CONTRACT,09-Jul-2021,06-Nov-2020
0,564.8700551686726,47.176298022155045,Emma,Jones,Jacksonville,UK,Customer Support,,CONTRACT,09-Feb-2020,28-Jul-2022
19,941.9244279330026,53.37131603728907,James,Lopez,Louisville,Colombia,Quality Assurance,Jacksonville,CONTRACT,29-Nov-2021,16-Jul-2020
37,287.4754107867408,71.46629127227772,David,Young,,Colombia,Engineering,,CONTRACT,22-Oct-2022,21-Nov-2021
3,677.6794758437579,47.234425500513325,Evelyn,Walker,Jacksonville,Switzerland,Product,,CONTRACT,31-Aug-2021,30-Mar-2023
100,595.1874952959055,43.215492624105735,Riley,Perez,Chicago,Japan,Quality Assurance,,CONTRACT,06-Jan-2020,21-May-2020
90,44.66232233539991,40.59949252344592,James,Davis,Jacksonville,Ireland,Human Resources,Raleigh,CONTRACT,09-Aug-2021,06-Sep-2023
63,896.4804745552634,72.81235684958806,Aiden,Wilson,San Diego,Italy,Quality Assurance,Baltimore,CONTRACT,20-Apr-2022,21-Dec-2023
32,427.00663717044426,38.2945010818102,Ava,Brown,Tucson,Japan,Customer Support,,CONTRACT,08-Jul-2022,12-May-2023
7,432.49258839636553,38.4263756132836,Matthew,Clark,Austin,Australia,Marketing,,CONTRACT,15-Feb-2022,16-Apr-2022
26,647.6422281744899,36.400708027067246,Evelyn,Robinson,Baltimore,Poland,Finance,,CONTRACT,24-May-2021,04-Nov-2021
71,645.6160623157556,60.75572822827368,Lily,Wilson,San Antonio,Austria,Product,,CONTRACT,13-Dec-2023,21-Mar-2021
2,132.48640952545676,34.24816873416679,,Nguyen,Fresno,Germany,IT,,CONTRACT,18-Nov-2021,28-Sep-2023
57,338.203960626264,55.72487959234614,Olivia,Torres,Seattle,New Zealand,Legal,,CONTRACT,06-Mar-2023,27-Jul-2022
43,824.0096340037877,40.32814209072363,William,Thompson,Seattle,Australia,Design,,CONTRACT,04-Jun-2020,21-Mar-2022
80,6.681246373157368,38.63492643014887,Avery,Scott,Colorado Springs,New Zealand,Marketing,,CONTRACT,09-Feb-2023,20-Jun-2020
8,149.0091938321655,51.10485719419795,Elizabeth,Nguyen,Charlotte,India,Research,,CONTRACT,06-Dec-2021,14-Jul-2023
13,167.21391125166784,52.86671574969134,Victoria,Brown,Los Angeles,Thailand,Procurement,,CONTRACT,16-Sep-2022,10-Feb-2023
96,324.3671576409927,59.981989484151825,Sofia,Smith,,USA,Quality Assurance,,CONTRACT,27-Mar-2022,27-Jul-2022
53,677.0805882580704,47.779338618753194,Lily,Smith,San Jose,South Korea,Operations,,CONTRACT,30-Apr-2023,02-Dec-2022
1,923.3897064493025,49.307123399452614,Matthew,Nguyen,Baltimore,Norway,Sales,Detroit,CONTRACT,25-May-2023,09-Dec-2023
83,461.87864198991247,19.757007942429187,Elizabeth,Hill,San Francisco,Norway,Product,,CONTRACT,13-Aug-2023,07-May-2022
63,368.98737214575203,29.778970796192727,Aiden,Hill,San Francisco,Brazil,Operations,,CONTRACT,20-May-2022,26-May-2021
68,176.024584869662,27.614672754753585,David,Hernandez,Phoenix,Belgium,Analytics,Tucson,CONTRACT,24-Feb-2022,22-May-2022
34,276.4661064708568,69.31254901898618,Charlotte,Lewis,San Francisco,Brazil,Operations,Memphis,CONTRACT,05-Oct-2022,10-Nov-2021
86,798.5484367335044,25.454046372742653,Lily,Wright,Fresno,Spain,Analytics,Las Vegas,CONTRACT,22-Sep-2023,15-Feb-2020
8,259.5876996275398,21.366395617305773,Joseph,White,Las Vegas,Switzerland,Quality Assurance,,CONTRACT,27-Jun-2021,05-Jan-2023
14,821.7778531831757,48.912799005518366,Owen,Harris,Miami,Brazil,IT,,CONTRACT,05-Oct-2020,11-Jul-2021
25,267.2583550100859,40.89057119859514,,Taylor,Boston,Denmark,Quality Assurance,Kansas City,CONTRACT,24-Mar-2023,05-Aug-2020
13,174.16432907850776,38.45845172733607,Aria,Wilson,Charlotte,Italy,Human Resources,,CONTRACT,09-Oct-2022,25-Aug-2022
42,627.4130582053443,50.27107546297074,Grace,Allen,Baltimore,France,Legal,,CONTRACT,25-Jun-2022,03-Jul-2021
69,422.52276098786854,51.99550745650468,Daniel,Davis,,China,Customer Support,,CONTRACT,06-Dec-2023,03-Jul-2021
37,102.90052041604447,49.120853828184764,Aria,Miller,Atlanta,South Korea,IT,,CONTRACT,15-Jan-2022,19-Aug-2020
93,122.61527658145977,44.64546290431331,,Jones,Indianapolis,Singapore,Marketing,San Francisco,CONTRACT,11-Aug-2020,28-Apr-2022
75,708.4244813431451,31.672535123976477,Noah,Allen,Los Angeles,UK,Analytics,,CONTRACT,22-Nov-2022,25-Mar-2021
24,921.131930355304,51.70168839093313,Jackson,Young,Mesa,Peru,Design,,CONTRACT,21-Sep-2023,19-Nov-2021
82,356.51715413807705,71.39606929104372,Liam,Thomas,Chicago,Sweden,Engineering,San Antonio,CONTRACT,03-Mar-2023,26-Jul-2022
89,286.8189866713351,36.246403654482535,,Moore,Seattle,Singapore,Design,,CONTRACT,16-Mar-2020,26-Aug-2020
70,628.6755364654226,65.43013459362463,Ava,Miller,Louisville,Singapore,Analytics,,CONTRACT,13-Jan-2022,21-Jan-2022
29,99.95992092561501,40.04786910626267,Scarlett,Gonzalez,Phoenix,USA,Marketing,,CONTRACT,11-Aug-2022,19-Dec-2020
27,878.3891036136856,55.71513887228738,Aria,Nguyen,,New Zealand,Marketing,,CONTRACT,18-Nov-2023,09-Apr-2020
26,355.8932801293878,44.32867329068428,Jackson,Walker,Indianapolis,China,Design,,CONTRACT,27-Feb-2020,19-Nov-2023
37,897.513932781893,63.33310670126475,Michael,Nguyen,San Francisco,Canada,Legal,,CONTRACT,03-Sep-2021,31-Mar-2020
13,696.9216498240551,51.58163402494263,David,Walker,,Japan,Research,,CONTRACT,02-Oct-2020,06-Jul-2023
12,219.81022098385884,53.40079867874078,,Brown,Indianapolis,Thailand,Human Resources,Philadelphia,CONTRACT,16-May-2021,01-Nov-2020
29,190.63966825664903,53.06542660668528,James,Allen,San Francisco,Mexico,Marketing,,CONTRACT,26-Jul-2023,04-Aug-2021
68,578.576216359729,54.546357521640886,Emily,Perez,Baltimore,Norway,Operations,,CONTRACT,25-May-2020,27-Mar-2020
87,820.6632665513847,31.237521071443307,Olivia,Perez,Mesa,Singapore,Sales,,CONTRACT,14-Sep-2023,19-Oct-2021
25,727.6728777421519,49.01618913757971,Lily,Young,Charlotte,Sweden,Finance,,CONTRACT,21-Dec-2022,15-Apr-2022
69,798.3123299567927,43.62586284641819,Riley,Garcia,,Canada,Quality Assurance,,CONTRACT,03-Apr-2022,19-Apr-2021
60,774.4335988412403,50.29781795478015,,Walker,Mesa,Brazil,Product,,CONTRACT,03-Oct-2023,09-Dec-2021
55,190.96616853488845,70.36746276690454,Sophia,Clark,Seattle,South Korea,Engineering,,CONTRACT,03-Jan-2022,08-May-2022
73,406.5451650912192,58.01937569280472,Emily,Williams,Jacksonville,Singapore,Operations,,CONTRACT,24-Mar-2020,14-Dec-2023
97,579.0737073575116,36.32615247851763,Aiden,Thomas,Columbus,Japan,Product,Columbus,CONTRACT,13-Dec-2023,24-Mar-2022
13,341.17194452811503,34.35220020332733,Ella,Jones,Boston,Denmark,Product,,CONTRACT,13-Feb-2021,17-Aug-2022
5,794.6190875058647,63.94431511051022,Victoria,Brown,Boston,Denmark,IT,,CONTRACT,10-Jun-2021,12-Jan-2021
76,615.9517332228501,73.36871783327449,Elizabeth,Wilson,,Denmark,Legal,,CONTRACT,26-Sep-2021,30-Apr-2022
64,228.9854722264526,68.83203603207299,Mia,Green,Nashville,Austria,Marketing,,CONTRACT,10-Oct-2023,23-Jul-2020
24,996.2172149976399,28.506590558562728,Olivia,Martinez,Jacksonville,Denmark,Human Resources,,CONTRACT,02-Nov-2020,10-Sep-2020
69,650.3147387831236,61.48005534638949,Chloe,Walker,Atlanta,Sweden,Finance,,CONTRACT,26-Aug-2020,26-Feb-2021
1,368.3373084913994,49.50178516177625,James,Young,Houston,Ireland,Legal,,CONTRACT,11-Mar-2021,02-Mar-2020
21,786.0743757262842,13.513746096942924,David,Miller,Los Angeles,Netherlands,Marketing,,CONTRACT,02-Oct-2020,14-Jun-2022
56,515.4469131094384,45.90136507673022,,Moore,San Jose,Mexico,Human Resources,Indianapolis,CONTRACT,27-Feb-2020,03-Oct-2020
92,690.7627280900517,23.286753636098382,Harper,Taylor,Dallas,Czech Republic,Finance,Detroit,CONTRACT,29-Sep-2022,23-Jul-2023
67,448.17495208912584,52.07100037266516,Ava,Green,Las Vegas,China,Marketing,,CONTRACT,23-Sep-2023,10-Mar-2023
1,43.742085701732435,75.96348663468513,Henry,Lee,,Denmark,Finance,,CONTRACT,13-Dec-2020,10-Dec-2023
91,295.7535633058106,29.017844519681987,Aria,Clark,,France,Human Resources,,CONTRACT,04-Apr-2020,04-May-2022
48,921.3040203482218,29.26201856093578,Jack,Thompson,Charlotte,Thailand,Finance,,CONTRACT,13-Mar-2020,20-Aug-2020
30,827.1153437982902,38.38347133947405,Michael,Harris,Fort Worth,New Zealand,Marketing,,CONTRACT,13-Apr-2020,09-Jan-2023
56,913.5458965259312,69.66868524153804,Chloe,Flores,Milwaukee,Singapore,Customer Support,,CONTRACT,23-May-2021,15-Feb-2020
84,371.93458356348333,50.04079288411636,Ava,Scott,Charlotte,Poland,IT,Baltimore,CONTRACT,18-Mar-2020,14-Apr-2021
8,792.6385805210496,38.563727361110594,Michael,Smith,Charlotte,Poland,Legal,Long Beach,CONTRACT,01-Jul-2020,23-Jan-2022
13,892.8120203566917,43.657839378828676,Ethan,Jones,Jacksonville,Brazil,IT,Fresno,CONTRACT,09-Dec-2023,02-Nov-2023
91,276.6342372769602,30.921816165844394,Daniel,Brown,Kansas City,Poland,Finance,,CONTRACT,07-Jun-2023,30-Nov-2020
63,951.6183520166263,50.24446068378763,Michael,Moore,San Diego,South Korea,Customer Support,,CONTRACT,30-Dec-2021,16-Sep-2023
56,15.386164374844746,60.867842531798715,James,Taylor,,Switzerland,Product,,CONTRACT,13-Feb-2020,23-Oct-2022
73,266.0258806306941,68.08134929656887,Sebastian,Ramirez,San Francisco,New Zealand,Product,,CONTRACT,11-Apr-2021,13-Apr-2023
68,936.3695724200735,25.647276652119466,Grace,Flores,Philadelphia,Colombia,Procurement,,CONTRACT,10-Mar-2022,15-Jul-2020
22,114.00725085131924,27.16498516586022,Avery,Sanchez,San Antonio,USA,Human Resources,,CONTRACT,28-Nov-2020,14-Apr-2023
16,612.643662000776,87.99462178283802,Sofia,Miller,,Germany,Design,,CONTRACT,17-Jun-2021,13-Apr-2023
48,652.1011022214478,52.39111464430971,Sophia,Hill,Houston,Singapore,Quality Assurance,,CONTRACT,23-May-2021,20-Aug-2022
45,358.98632563472677,48.79381056822925,Mia,Sanchez,Boston,South Korea,Sales,,CONTRACT,22-May-2023,05-Jan-2023
45,804.2099842452507,67.45787544427978,Charlotte,Smith,Phoenix,Netherlands,Research,,CONTRACT,26-Aug-2020,10-May-2020
83,455.3813979892172,58.51982160760937,Daniel,Perez,San Jose,Belgium,IT,,CONTRACT,27-Aug-2023,16-Jul-2020
2,955.4885825875414,64.78710275919788,Aria,Allen,Las Vegas,France,Marketing,,CONTRACT,06-Feb-2022,28-Feb-2021
37,146.59430861769118,28.41878162943013,Evelyn,Moore,Portland,Denmark,IT,,CONTRACT,03-Sep-2022,28-Apr-2022
94,968.600089846652,35.55607442064429,Victoria,Anderson,Albuquerque,Australia,Procurement,,CONTRACT,10-Mar-2022,12-Mar-2020
43,696.4100181805222,48.817804464292166,David,Allen,Philadelphia,Netherlands,Product,,CONTRACT,21-Jan-2023,21-Jun-2020
33,514.6948836679627,32.038871006167724,Victoria,Lewis,Dallas,Brazil,Human Resources,,CONTRACT,20-Oct-2020,27-Aug-2023
12,623.3006292397814,68.52429720518586,Benjamin,Harris,Dallas,Denmark,Product,,CONTRACT,05-May-2020,07-Aug-2023
78,761.317259221965,48.57089490181969,Ella,Flores,Milwaukee,UK,Product,,CONTRACT,22-May-2021,13-Nov-2021
96,971.128725544182,59.24598516168991,Emma,Davis,Sacramento,India,Quality Assurance,,CONTRACT,25-May-2022,06-May-2022
96,896.67135024823,74.71544323773682,Henry,White,Miami,New Zealand,Sales,,CONTRACT,19-Sep-2023,12-Sep-2020
71,917.7134352669513,70.46037317952627,Lucas,Wilson,Jacksonville,Switzerland,Research,,CONTRACT,12-Feb-2020,02-May-2022
15,827.3450101230958,66.51836269923322,Mason,Rodriguez,Washington,Japan,Operations,,CONTRACT,29-Sep-2020,03-Mar-2021
62,101.45418486712332,41.71099473389252,Ethan,Nguyen,San Jose,New Zealand,IT,,CONTRACT,05-Jan-2020,04-Jul-2020
63,906.93318181008,55.41307389081131,Liam,Robinson,,Brazil,Legal,Mesa,CONTRACT,02-Jan-2021,26-Jan-2020
15,275.3587005114244,46.04580244243565,Victoria,Martinez,Jacksonville,Norway,Quality Assurance,,CONTRACT,27-Sep-2020,01-Oct-2023
82,792.2507729185855,58.02824072914047,Liam,Clark,San Antonio,Japan,Procurement,Miami,CONTRACT,19-Mar-2023,31-Oct-2020
90,319.97165063493685,26.929003504019292,Lucas,Thompson,San Diego,UK,Design,,CONTRACT,01-Jan-2024,01-Jun-2022
93,99.99003324529954,48.556973658643656,Noah,Martinez,Nashville,Denmark,Quality Assurance,New York,CONTRACT,21-Jul-2023,18-Nov-2020
60,472.85042817808454,43.053377721859306,Aria,Davis,Chicago,Sweden,Quality Assurance,,CONTRACT,05-Aug-2022,17-Mar-2023
78,141.84531806639257,50.28950593350121,Elizabeth,Harris,,Poland,Human Resources,,CONTRACT,18-May-2021,25-Feb-2022
70,421.7663407129771,53.258812684939336,Henry,Gonzalez,Long Beach,Switzerland,Engineering,,CONTRACT,07-Feb-2020,22-Aug-2020
1,526.6025316200281,54.99585356643324,Isabella,Wilson,San Diego,UK,IT,Denver,CONTRACT,31-Aug-2020,23-Mar-2022
10,408.69258612345783,42.65327175814708,Isabella,Thomas,,Brazil,Sales,,CONTRACT,04-Jul-2021,10-Mar-2021
42,914.2204948808261,36.5186019715036,William,Martin,Columbus,Belgium,Analytics,,CONTRACT,25-Nov-2022,29-Aug-2020
35,417.0746235375431,70.05519575067443,Chloe,Nguyen,Austin,Japan,IT,,CONTRACT,10-Jan-2023,25-Apr-2023
45,542.9656371683684,51.154274755046956,,Hill,,UK,Research,,CONTRACT,08-Feb-2020,20-Jan-2021
63,371.5809501806845,54.3191176687711,Emily,Davis,Miami,China,Human Resources,,CONTRACT,27-May-2020,24-Jun-2021
54,492.473223051356,36.304533803772884,Amelia,Thompson,Phoenix,Denmark,Operations,,CONTRACT,16-Feb-2022,07-Feb-2022
63,908.8908288832888,67.25878877737576,Victoria,Lee,Washington,Singapore,Operations,,CONTRACT,10-Dec-2021,14-Jul-2020
26,83.25770986435677,68.29878582557404,Joseph,Johnson,Las Vegas,Finland,Human Resources,Charlotte,CONTRACT,25-Oct-2021,23-Sep-2023
23,160.26719906644638,55.83957233551772,Jack,Clark,Louisville,Canada,Customer Support,Albuquerque,CONTRACT,09-Sep-2022,08-Feb-2022
40,859.4867005607086,48.66840679939291,Daniel,Taylor,New York,Brazil,Research,,CONTRACT,01-Jul-2023,05-Mar-2022
21,479.36156407196404,61.9357382828581,Emily,Young,Houston,Singapore,IT,Memphis,CONTRACT,13-Jun-2023,15-Mar-2022
56,519.8595291913854,33.888882366167024,Evelyn,Nguyen,Sacramento,Spain,Sales,,CONTRACT,15-Jul-2020,05-Mar-2021
12,256.85893062786204,31.044285554411605,Mia,Walker,Charlotte,Ireland,IT,,CONTRACT,26-Nov-2023,03-Feb-2023
21,836.6062724467612,45.68632219901342,Evelyn,Brown,Las Vegas,Poland,IT,,CONTRACT,09-May-2022,19-Dec-2020
37,294.5602284778447,56.49597294307862,Matthew,Harris,Milwaukee,Brazil,Design,,CONTRACT,22-Dec-2020,07-Apr-2020
30,678.0523241487552,39.890627690137336,Sophia,Hernandez,Raleigh,China,Procurement,,CONTRACT,21-Nov-2022,01-Dec-2020
96,635.9589183063866,48.99998234394457,Victoria,Moore,Detroit,Colombia,Legal,,CONTRACT,03-Sep-2020,07-Apr-2021
20,836.561078051306,26.284983959400446,Jackson,Clark,Fresno,Canada,Quality Assurance,Jacksonville,CONTRACT,07-Mar-2021,19-Oct-2022
30,124.94697806350008,32.49772707363949,Jackson,Moore,Philadelphia,Belgium,Procurement,,CONTRACT,25-Sep-2021,06-Mar-2023
79,697.4483463426984,5.1343242529917745,Emily,Lee,Denver,Switzerland,Research,,CONTRACT,09-Feb-2020,22-Jan-2023
57,645.9046599798443,35.625876510298106,Chloe,Hill,Mesa,Portugal,Product,,CONTRACT,25-Jun-2022,12-Aug-2022
27,20.77941896467861,46.29939290252047,Emma,Martin,Louisville,New Zealand,Analytics,,CONTRACT,16-May-2021,28-Nov-2020
53,785.6720879534902,46.78577611997639,Sebastian,Clark,Atlanta,Peru,Research,,CONTRACT,01-Aug-2021,29-Oct-2021
39,325.9656610095609,55.34107215750777,Sofia,Moore,Phoenix,Sweden,Engineering,,CONTRACT,28-May-2021,24-Sep-2023
14,269.6585450236484,58.39029778919096,Matthew,White,Tucson,Canada,Sales,,CONTRACT,28-Aug-2021,26-Feb-2020
32,607.1761335548761,41.2172855623677,Lily,Clark,Seattle,Japan,Design,,CONTRACT,14-Jun-2020,20-Jun-2023
27,513.3132636810085,50.41360130175209,Isabella,Taylor,New York,France,Marketing,,CONTRACT,06-Jan-2020,25-Dec-2022
33,125.77644593491699,43.67544680016813,Evelyn,Anderson,Portland,Belgium,Customer Support,,CONTRACT,26-May-2022,15-May-2020
32,42.56368541576882,62.31891188973872,David,Flores,,Colombia,Design,,CONTRACT,18-Jul-2022,20-Dec-2020
59,86.24093910833696,71.39056181680009,Aria,Robinson,Portland,Norway,Sales,,CONTRACT,01-Apr-2021,08-Oct-2021
69,397.8368938362462,36.3512035702388,Grace,Moore,Columbus,UK,Marketing,,CONTRACT,06-Jan-2021,29-Mar-2023
20,167.75438907526674,45.760715299589634,Chloe,Robinson,Fresno,Canada,IT,New York,CONTRACT,06-Nov-2022,12-Nov-2023
85,10.485029809068514,61.72468176457668,Mia,Wright,Denver,Portugal,Finance,,CONTRACT,29-Jul-2022,14-Aug-2022
7,952.8847762298509,58.26667622485719,Abigail,Torres,,Germany,Research,Dallas,CONTRACT,17-Sep-2020,14-Jan-2021
72,324.8158392423393,56.76658470825454,Abigail,Scott,Albuquerque,Portugal,Sales,,CONTRACT,20-Jul-2023,26-Nov-2022
57,916.6416409591623,27.402364792409788,Alexander,Perez,Los Angeles,France,Marketing,New York,CONTRACT,28-Nov-2020,09-Mar-2021
100,90.66067949518919,81.23750606986363,Evelyn,Lopez,San Antonio,Japan,Product,,CONTRACT,03-Jun-2021,22-Mar-2021
97,962.808113638421,26.57630267806305,Henry,Ramirez,,Sweden,Product,,CONTRACT,13-Jan-2020,17-Nov-2023
20,181.22463083306084,68.3849418625763,,Wilson,,Ireland,Legal,,CONTRACT,24-Nov-2020,09-Jan-2020
39,328.6325805511781,59.37624221176743,Mason,Martin,San Jose,Norway,Quality Assurance,San Jose,CONTRACT,15-Jul-2021,04-Jun-2021
97,947.4340904410424,65.70033039897343,Aiden,Jones,,Canada,Sales,,CONTRACT,16-Jan-2021,29-Jan-2021
64,680.5647239059051,27.42885316604918,Benjamin,Davis,Miami,Singapore,Finance,,CONTRACT,16-Aug-2021,08-Apr-2021
42,188.3375952296642,59.83254075266198,Ethan,Nguyen,Fresno,New Zealand,Research,,CONTRACT,06-Sep-2022,13-Sep-2021
35,905.5572648801942,59.37056791231958,,Martinez,San Antonio,USA,Human Resources,,CONTRACT,29-Oct-2022,01-Jun-2020
84,594.7302113757361,46.17787592259506,Avery,Miller,Seattle,Japan,Analytics,,CONTRACT,07-Nov-2021,06-Nov-2021
89,297.2267871781598,46.878523030277236,Alexander,Williams,Las Vegas,Colombia,Research,,CONTRACT,15-Aug-2023,27-Jan-2023
98,430.1861395228537,66.80098957656122,Liam,Anderson,,USA,Marketing,,CONTRACT,19-Oct-2022,10-Apr-2020
53,875.1536014468167,73.25173624129076,,Scott,Los Angeles,France,Product,,CONTRACT,27-Dec-2023,16-Feb-2022
18,576.4519284238938,44.20328759031166,James,Hernandez,Colorado Springs,France,Sales,,CONTRACT,01-Mar-2023,14-Jan-2022
17,877.1153287305931,48.2603374187528,Michael,Moore,Fort Worth,South Korea,Finance,,CONTRACT,21-Nov-2021,16-Feb-2020
59,558.5915415666165,49.008253788153226,David,Moore,New York,Poland,Analytics,,CONTRACT,28-Nov-2021,02-Nov-2021
95,345.77248550566054,63.036312915499366,Mia,Robinson,Seattle,Spain,Finance,,CONTRACT,18-Jul-2021,08-Apr-2022
54,298.57301676278416,76.81297355639428,Jackson,Moore,Chicago,Germany,Legal,,CONTRACT,25-Jun-2021,22-Jun-2020
21,334.8430992679127,37.43862730729877,Sophia,Wilson,Indianapolis,Denmark,Procurement,,CONTRACT,03-Oct-2022,21-Apr-2022
38,891.4505965865718,46.27808069383467,Ava,Torres,,Canada,Finance,,CONTRACT,08-Apr-2020,12-Sep-2022
